Time,Pokhara Airport,Lumle,Begnas
05/08/2016 12:00:00,29.5,22,30
05/09/2016 12:00:00,32.9,23.5,33.6
05/10/2016 12:00:00,34.7,25.5,35
05/11/2016 12:00:00,32.6,24.5,34.3
05/12/2016 12:00:00,32.5,24.5,33.5
05/13/2016 12:00:00,31.7,23,32
05/14/2016 12:00:00,32,24,33.5
05/15/2016 12:00:00,30.7,23,33.5
05/16/2016 12:00:00,32.1,25.2,32.5
05/17/2016 12:00:00,31.5,24.5,33
05/18/2016 12:00:00,32,25,32.3
05/19/2016 12:00:00,32.5,24,33
05/20/2016 12:00:00,28.1,22,30
05/21/2016 12:00:00,28.7,23,33.5
05/22/2016 12:00:00,31,23,32.5
05/23/2016 12:00:00,30.4,24.5,32.5
05/24/2016 12:00:00,31,24,31.5
05/25/2016 12:00:00,28.6,21.5,31.1
05/26/2016 12:00:00,29.7,22,31.4
05/27/2016 12:00:00,30.9,22.5,31.4
05/28/2016 12:00:00,23.9,17.5,31
05/29/2016 12:00:00,27.1,20.5,27
05/30/2016 12:00:00,30.3,23,31.5
05/31/2016 12:00:00,28.7,21.5,30.5
06/01/2016 12:00:00,30.6,22.6,32.5
06/02/2016 12:00:00,32,23.4,33.5
06/03/2016 12:00:00,32.8,25,34.5
06/04/2016 12:00:00,31,24,31
06/05/2016 12:00:00,30.1,22.5,31
06/06/2016 12:00:00,32.3,24.5,33.5
06/07/2016 12:00:00,32.3,25,33.6
06/08/2016 12:00:00,30.9,24,32
06/09/2016 12:00:00,32.5,24.6,34
06/10/2016 12:00:00,29.8,23,32
06/11/2016 12:00:00,32.2,25,34.5
06/12/2016 12:00:00,30.3,22,32.5
06/13/2016 12:00:00,30.6,23.2,32.6
06/14/2016 12:00:00,31.6,24.7,33
06/15/2016 12:00:00,31.3,24,33
06/16/2016 12:00:00,28.1,24.5,33
06/17/2016 12:00:00,32.5,25.5,29.8
06/18/2016 12:00:00,32.1,24.5,33.7
06/19/2016 12:00:00,32.3,24,34
06/20/2016 12:00:00,29.2,21,31
06/21/2016 12:00:00,25.7,21,27.5
06/22/2016 12:00:00,26,20,32
06/23/2016 12:00:00,30.7,23.2,31.5
