Time,Pokhara Airport,Lumle,Begnas,Lamachour
01/19/2020 03:00:00,0.01,0,9.2,0
01/20/2020 03:00:00,0,0,0,0
01/21/2020 03:00:00,0,0,0,0
01/22/2020 03:00:00,0,0,0,0
01/23/2020 03:00:00,0,0,0,0
01/24/2020 03:00:00,0,0,0,0
01/25/2020 03:00:00,0,0,0,0
01/26/2020 03:00:00,0,0,0,0
01/27/2020 03:00:00,0.01,0,0,0
01/28/2020 03:00:00,0,0,0,0
01/29/2020 03:00:00,0,0.2,0,10
01/30/2020 03:00:00,2.9,6.5,0,0
01/31/2020 03:00:00,0.4,0,0,0
02/01/2020 3:00,0,0,0,0
02/02/2020 3:00,0,0,0,0
02/03/2020 3:00,0,0,0,0
02/04/2020 3:00,0,0,0,0
02/05/2020 3:00,0,0,0,0
02/06/2020 3:00,0,0,0,0
02/07/2020 3:00,0,0,0,0
02/08/2020 3:00,0,0,0,0
02/09/2020 3:00,3.1,12.6,1.5,6.2
02/10/2020 3:00,0,0,0,0
02/11/2020 3:00,0,0,0,0
02/12/2020 3:00,0,0,0,0
02/13/2020 03:00:00,0,0,0,0
02/14/2020 03:00:00,0,0,0,0
02/15/2020 03:00:00,0,0,0,0
02/16/2020 03:00:00,0,0,0,0
02/17/2020 03:00:00,0,0,0,0
02/18/2020 03:00:00,0,0,0,0
02/19/2020 03:00:00,0,0,0,0
02/20/2020 03:00:00,0,0,0,0
02/21/2020 03:00:00,0,0.5,0,0
02/22/2020 03:00:00,1.8,9.2,0,4.2
02/23/2020 03:00:00,0,0,0,0
02/24/2020 03:00:00,0,9.2,0,0
02/25/2020 03:00:00,2.3,6.2,0,4.8
02/26/2020 03:00:00,14.1,18,15.8,8
02/27/2020 03:00:00,0.01,0,0,0
02/28/2020 03:00:00,0,0,0,0
02/29/2020 03:00:00,0,0,0,0
03/01/2020 3:00,0,0,0,0
03/02/2020 3:00,0.7,0.01,0,2
03/03/2020 3:00,0,0,0,0
03/04/2020 3:00,36.6,11.5,6,4
03/05/2020 3:00,0.8,2.3,0,10
03/06/2020 3:00,0,2.4,0,2
03/07/2020 3:00,25.8,22.3,24.2,12.2
03/08/2020 3:00,0,0.01,0,0
03/09/2020 3:00,0,0,0,0
03/10/2020 3:00,0,0,0,0
03/11/2020 3:00,0,0,0,0
03/12/2020 3:00,0,0,0,0
03/13/2020 03:00:00,0,0,0,0
03/14/2020 03:00:00,0.01,0,0,0
03/15/2020 03:00:00,2.1,6,0,10
03/16/2020 03:00:00,0,0,0,0
03/17/2020 03:00:00,0,0,0,0
03/18/2020 03:00:00,0.2,0,0,0
03/19/2020 03:00:00,10.9,0,7.3,2.4
03/20/2020 03:00:00,8,6,27.6,4
03/21/2020 03:00:00,2.6,1.7,1.5,0
03/22/2020 03:00:00,0,0,1.8,0
03/23/2020 03:00:00,0.01,1.5,3,0
03/24/2020 03:00:00,0,0,0,0
03/25/2020 03:00:00,0,0,0,0
03/26/2020 03:00:00,18.9,30,16,12.8
03/27/2020 03:00:00,0,0,0,0
03/28/2020 03:00:00,0.2,0.01,0,0
03/29/2020 03:00:00,0,0,0,0
03/30/2020 03:00:00,0,0,0,0
03/31/2020 03:00:00,0,0,0,0
04/01/2020 3:00,2.9,4.6,0,0
04/02/2020 3:00,39.4,9.8,22.2,10.6
04/03/2020 3:00,0,0,0,0
04/04/2020 3:00,0,0,0,0
04/05/2020 3:00,0.2,11.4,0,2
04/06/2020 3:00,0,0,0,0
04/07/2020 3:00,0,0,0,0
04/08/2020 3:00,0,0,0,0
04/09/2020 3:00,0,0,0,0
04/10/2020 3:00,0.01,1.2,0,4.2
04/11/2020 3:00,0,0,0,0
04/12/2020 3:00,0,2.4,3,0
04/13/2020 03:00:00,0,0,0,6
04/14/2020 03:00:00,42.3,35.6,38.4,36.2
04/15/2020 03:00:00,4.1,17.2,2.6,6.8
04/16/2020 03:00:00,11.7,33,19.6,10
04/17/2020 03:00:00,11,2.7,12.8,10.6
04/18/2020 03:00:00,24.6,17.5,56,46
04/19/2020 03:00:00,1.6,3.6,23,6
04/20/2020 03:00:00,1.8,13.1,5,4.2
04/21/2020 03:00:00,6.4,15,8.3,6
04/22/2020 03:00:00,2.8,9,9,4.2
04/23/2020 03:00:00,0.9,5.8,2,2
04/24/2020 03:00:00,11.9,7.3,10,6
04/25/2020 03:00:00,1.9,3.8,36,2
04/26/2020 03:00:00,13.6,10.8,8,0
04/27/2020 03:00:00,40,49.9,45.2,52
04/28/2020 03:00:00,4.3,13,11.3,6.4
04/29/2020 03:00:00,1.7,19.4,3.6,0
04/30/2020 03:00:00,9,18.5,6.8,6
05/01/2020 3:00,9.5,7.2,6.2,4
05/02/2020 3:00,0,1.5,0,0
05/03/2020 3:00,0.01,0,0,0
05/04/2020 3:00,73.2,45.5,25.6,40
05/05/2020 3:00,3.5,1.7,3.5,2
05/06/2020 3:00,0.5,2,2.5,0
05/07/2020 3:00,4.5,3.5,3.6,0
05/08/2020 3:00,2,7.5,5.8,0
05/09/2020 3:00,0.01,0,2.5,0
05/10/2020 3:00,6.8,6.5,17,42
05/11/2020 3:00,4.4,0,1.5,0
05/12/2020 3:00,0,0,0,10
05/13/2020 03:00:00,22.9,4,2.5,4.2
05/14/2020 03:00:00,12.8,1.5,4.5,2
05/15/2020 03:00:00,6,7.5,14.5,6
05/16/2020 03:00:00,20.5,5,8,38
05/17/2020 03:00:00,12.3,0,27,36
05/18/2020 03:00:00,0.01,1.4,12,0
05/19/2020 03:00:00,50.2,1,16,0
05/20/2020 03:00:00,0.9,14.8,0,0
05/21/2020 03:00:00,0,0,0,0
05/22/2020 03:00:00,0,2,0,2
05/23/2020 03:00:00,76,32.5,90.6,38.2
05/24/2020 03:00:00,10.8,12.1,11,42.6
05/25/2020 03:00:00,31.5,1.3,17,16
05/26/2020 03:00:00,19.8,23.1,38.4,6.8
05/27/2020 03:00:00,52.9,9.6,54.3,36
05/28/2020 03:00:00,19.5,73.1,5.8,6
05/29/2020 03:00:00,3.4,14.3,56.2,44.6
05/30/2020 03:00:00,0.2,3.2,0,0
05/31/2020 03:00:00,0.4,3.7,0,2
06/01/2020 3:00,2,0.4,0,4.2
06/02/2020 3:00,0.01,0.3,0,3
06/03/2020 3:00,5.2,3.4,0,6
06/04/2020 3:00,10.9,13,12,4.8
06/05/2020 3:00,6.2,10,13,2.6
06/06/2020 3:00,19.1,24.1,23.5,10
06/07/2020 3:00,35.5,19.5,11,40
06/08/2020 3:00,54.6,30.4,7,42
06/09/2020 3:00,101.2,7,35.2,12.8
06/10/2020 3:00,0,2,2.5,22
06/11/2020 3:00,0.01,10.5,0,2.4
06/12/2020 3:00,8.6,12,0,40
06/13/2020 03:00:00,2.6,38.5,4.2,42
06/14/2020 03:00:00,11,68.1,8.2,16
06/15/2020 03:00:00,60.8,89.7,22.4,36.6
06/16/2020 03:00:00,23.6,31.2,31.8,140
06/17/2020 03:00:00,18.6,41.7,30.4,8
06/18/2020 03:00:00,12.7,77.5,8,2.8
06/19/2020 03:00:00,47.7,55.5,64.3,90.6
06/20/2020 03:00:00,74,77.4,88.2,100
06/21/2020 03:00:00,32.8,38,28.4,46.4
06/22/2020 03:00:00,6.5,27.5,7.8,6
06/23/2020 03:00:00,11.7,13.3,14,10
06/24/2020 03:00:00,2.6,16.5,9.6,12
06/25/2020 03:00:00,0.01,16.6,12.8,0
06/26/2020 03:00:00,4.5,4.5,57.7,0
06/27/2020 03:00:00,82.9,90.4,4.6,50.4
06/28/2020 03:00:00,19.4,34.7,38,2
06/29/2020 03:00:00,41,116.1,29.6,54
06/30/2020 03:00:00,39.8,27.2,0,78
07/01/2020 3:00,0,11.3,0,10.6
07/02/2020 3:00,0.01,2,8,0
07/03/2020 3:00,48.5,75.5,28.4,60.4
07/04/2020 3:00,34.8,1.4,0,16.8
07/05/2020 3:00,0.1,2.2,21.2,0
07/06/2020 3:00,28.7,47.9,30,42
07/07/2020 3:00,33.8,83.3,0,48
07/08/2020 3:00,3.6,6,78,10.2
07/09/2020 3:00,132.5,115,180.8,70
07/10/2020 3:00,250.9,84.3,14.8,160.8
07/11/2020 3:00,16.7,9.6,118.5,10
07/12/2020 3:00,142.6,82.7,5.7,44
07/13/2020 03:00:00,33.7,23,32.2,6.2
07/14/2020 03:00:00,26.8,67.5,19.6,4.6
07/15/2020 03:00:00,23.3,17.6,0,16.4
07/16/2020 03:00:00,2.2,88.7,0,36.8
07/17/2020 03:00:00,20.9,167.5,4.8,76
07/18/2020 03:00:00,15.7,27.2,116,16.6
07/19/2020 03:00:00,37.7,73.5,36.8,42
07/20/2020 03:00:00,97.5,75.2,10.2,84
07/21/2020 03:00:00,118.7,56.2,132.8,50.2
07/22/2020 03:00:00,8.8,19.2,75.7,26.4
07/23/2020 03:00:00,51.9,52.4,80.3,60
07/24/2020 03:00:00,58.3,45.6,45.4,58
07/25/2020 03:00:00,0.7,2.1,3,2
07/26/2020 03:00:00,0.5,7.6,117.3,0
07/27/2020 03:00:00,144.7,171.7,17.3,90.8
07/28/2020 03:00:00,6.9,13.6,6.4,40
07/29/2020 03:00:00,90.6,107.2,6.8,46
07/30/2020 03:00:00,0.6,38.2,118.5,4.8
07/31/2020 03:00:00,58.8,4.2,0,76
08/01/2020 3:00,96.7,58.1,50.2,86
08/02/2020 3:00,8.2,54,6.8,48
08/03/2020 3:00,0,8.7,0,0
08/04/2020 3:00,0.7,3.2,0,0
08/05/2020 3:00,53,58,42.3,36.6
08/06/2020 3:00,23,81.8,30,38.8
08/07/2020 3:00,3.1,3.7,3,4.2
08/08/2020 3:00,1.1,73.8,3.2,50
08/09/2020 3:00,5.7,13.7,7.8,4
08/10/2020 3:00,136.8,151.7,158.7,124
08/11/2020 3:00,45.6,12.1,97.3,84
08/12/2020 3:00,54.7,94.4,45.7,44
08/13/2020 03:00:00,24,106.2,16.8,40
08/14/2020 03:00:00,5.2,86.6,0,42
08/15/2020 03:00:00,141.1,85,63,100
08/16/2020 03:00:00,5.9,38,0,26.2
08/17/2020 03:00:00,1.6,2,43,0
08/18/2020 03:00:00,16.8,37.5,21.8,50
08/19/2020 03:00:00,17.2,35.4,52,2
08/20/2020 03:00:00,0.3,3.5,1,0
08/21/2020 03:00:00,10.6,63,10,96
08/22/2020 03:00:00,0.01,3,0,0
08/23/2020 03:00:00,30,17,58,16
08/24/2020 03:00:00,78.5,30.4,20.6,42
08/25/2020 03:00:00,65.3,59.9,147,40
08/26/2020 03:00:00,0,1.5,,0
08/27/2020 03:00:00,1.5,40.2,13.7,46
08/28/2020 03:00:00,4,63.8,19,6
08/29/2020 03:00:00,7.5,25,4.6,6
08/30/2020 03:00:00,1.4,5.4,68,2.8
08/31/2020 03:00:00,25.7,13.1,35,6
09/01/2020 3:00,127.5,104.9,60.6,6.8
09/02/2020 3:00,60.1,50.1,29.2,52
09/03/2020 3:00,23.2,97.8,115,120
09/04/2020 3:00,0,0,47.8,80
09/05/2020 3:00,148.7,3.5,0,0
09/06/2020 3:00,39.3,11.2,53,160
09/07/2020 3:00,31.2,17.1,114.6,70.4
09/08/2020 3:00,123,15.6,304.6,36.6
09/09/2020 3:00,60.3,84.2,48.3,72.2
09/10/2020 3:00,48.6,94.2,85.6,70
09/11/2020 3:00,102.5,84.3,136.3,0
09/12/2020 3:00,9.5,0.2,1.6,0
09/13/2020 03:00:00,5.7,163.7,1.5,10
09/14/2020 03:00:00,26.7,52.1,7.6,42
09/15/2020 03:00:00,160,75.5,69,110
09/16/2020 03:00:00,60.5,69.6,145.8,50.2
09/17/2020 03:00:00,90.1,42.6,150.8,10
09/18/2020 03:00:00,49.3,35.5,60.6,12
09/19/2020 03:00:00,9,56,3.4,60
09/20/2020 03:00:00,0,0.3,0,0
09/21/2020 03:00:00,0,0,0,0
09/22/2020 03:00:00,17.9,4.3,7,50
09/23/2020 03:00:00,48,134.2,48.4,48.8
09/24/2020 03:00:00,84.5,91.8,83.4,76
09/25/2020 03:00:00,12.2,16.5,11.8,10
09/26/2020 03:00:00,95.2,26.5,248.6,90
09/27/2020 03:00:00,0.1,28.4,0,4.8
09/28/2020 03:00:00,0.2,1.7,0,0
09/29/2020 03:00:00,0,11.5,0,6.4
09/30/2020 03:00:00,0.1,0,0,0
10/01/2020 3:00,5.6,0.2,4.4,0
10/02/2020 3:00,0,42.5,15.1,0
10/03/2020 3:00,15.2,14.4,4,36
10/04/2020 3:00,18.8,14.5,7.8,10
10/05/2020 3:00,0,9.3,4.333333333,6
10/06/2020 3:00,5.3,35.5,12.13333333,44.6
10/07/2020 3:00,0,0.4,2.75,0
10/08/2020 3:00,0,0,12.23333333,0
10/09/2020 3:00,0,0,6.7,0
10/10/2020 3:00,0,0,0,0
10/11/2020 3:00,0,0,4.133333333,0
10/12/2020 3:00,0,0,7.816666667,0
10/13/2020 03:00:00,0,0,1.866666667,0
10/14/2020 03:00:00,0,0,0.75,0
10/15/2020 03:00:00,0,0,5.75,0
10/16/2020 03:00:00,0,0.2,1.366666667,0
10/17/2020 03:00:00,0,0,4.6,0
10/18/2020 03:00:00,0,0,3.166666667,0
10/19/2020 03:00:00,0,0,11.96666667,0
10/20/2020 03:00:00,6.1,0,16.83333333,2
10/21/2020 03:00:00,0,0,2.1,0
10/22/2020 03:00:00,0,0,1.75,0
10/23/2020 03:00:00,0,0,0.083333333,0
10/24/2020 03:00:00,0,0,0.333333333,0
10/25/2020 03:00:00,0,0,0,0
10/26/2020 03:00:00,0,0,0,0
10/27/2020 03:00:00,0,0,0,0
10/28/2020 03:00:00,0,0,0,0
10/29/2020 03:00:00,0,0,1.633333333,0
10/30/2020 03:00:00,0,0,0.866666667,0
10/31/2020 03:00:00,0,0,0,0
11/01/2020 3:00,0,0,0,0
11/02/2020 3:00,0,0,0,0
11/03/2020 3:00,0,1.5,0,0
11/04/2020 3:00,0,0,0,0
11/05/2020 3:00,0,0,0,0
11/06/2020 3:00,0,0,0,0
11/07/2020 3:00,0,0,0,0
11/08/2020 3:00,0,0,0,0
11/09/2020 3:00,0,0,0,0
11/10/2020 3:00,0,0,0,0
11/11/2020 3:00,0,0,0,0
11/12/2020 3:00,0,0,0,0
11/13/2020 03:00:00,0,0,0,0
11/14/2020 03:00:00,0,0,0,0
11/15/2020 03:00:00,0,0,0,0
11/16/2020 03:00:00,0,0,0,0
11/17/2020 03:00:00,0,0,0,0
11/18/2020 03:00:00,0,0,0,0
11/19/2020 03:00:00,0,0,0,0
11/20/2020 03:00:00,0,0,0,0
11/21/2020 03:00:00,0,0,0,0
11/22/2020 03:00:00,0,0,0,0
11/23/2020 03:00:00,0,0,0,0
11/24/2020 03:00:00,0,0,0,0
11/25/2020 03:00:00,0,0,0,0
11/26/2020 03:00:00,0,0,0,0
11/27/2020 03:00:00,0,0,0,0
11/28/2020 03:00:00,0,0,0,0
11/29/2020 03:00:00,0,0,0,0
11/30/2020 03:00:00,0,0,0,0
12/01/2020 3:00,0,0,0,0
12/02/2020 3:00,0,0,0,0
12/03/2020 3:00,0,0,0,0
12/04/2020 3:00,0,0,0.001666667,1.066666667
12/05/2020 3:00,0,0,0,0
12/06/2020 3:00,0,0,0,0
12/07/2020 3:00,0,0,0,0.7
12/08/2020 3:00,0,0,0,0
12/09/2020 3:00,0,0,0,0
12/10/2020 3:00,0,0,0,0
12/11/2020 3:00,0,0,0,0
12/12/2020 3:00,0,0,0,0
12/13/2020 03:00:00,0,0,5.566666667,0.433333333
12/14/2020 03:00:00,0,0,0,7.7
12/15/2020 03:00:00,0,0,0,0
12/16/2020 03:00:00,0,0,0,0
12/17/2020 03:00:00,0,0,0,0
12/18/2020 03:00:00,0,0,0,0
12/19/2020 03:00:00,0,0,0,0
12/20/2020 03:00:00,0,0,0,0
12/21/2020 03:00:00,0,0,0,0
12/22/2020 03:00:00,0,0,0,0
12/23/2020 03:00:00,0,0,0,0
12/24/2020 03:00:00,0,0,0,0
12/25/2020 03:00:00,0,0,0,0
12/26/2020 03:00:00,0,0,0,0
12/27/2020 03:00:00,0,0,0,0
12/28/2020 03:00:00,0,0,0,0
12/29/2020 03:00:00,0,0,1.733333333,0.666666667
12/30/2020 03:00:00,0,0,5.25,6
12/31/2020 03:00:00,0,0,0,0
01/01/2021 3:00,0,0,0,0
01/02/2021 3:00,0,0,0,0
01/03/2021 3:00,0,0,0,0
01/04/2021 3:00,0,0,0,0
01/05/2021 3:00,0,0,0,0
01/06/2021 3:00,0,0,0,0
01/07/2021 3:00,0,0,0,0
01/08/2021 3:00,0,0,0,0
01/09/2021 3:00,0,0,0,0
01/10/2021 3:00,0,0,0,0
01/11/2021 3:00,0,0,0,0
01/12/2021 3:00,0,0,0,0
01/13/2021 03:00:00,0,0,0,0
01/14/2021 03:00:00,0,0,0,0
01/15/2021 03:00:00,0,0,0,0
01/16/2021 03:00:00,0,0,0,0
01/17/2021 03:00:00,0,0,0,0
01/18/2021 03:00:00,0,0,0,0
01/19/2021 03:00:00,0,0,0,0
01/20/2021 03:00:00,0,0,0,0
01/21/2021 03:00:00,0,2.4,0,0
01/22/2021 03:00:00,0,0,0,0
01/23/2021 03:00:00,0,0,0,0
01/24/2021 03:00:00,0,0,0,0
01/25/2021 03:00:00,0,0,0,0
01/26/2021 03:00:00,0,0,0,0
01/27/2021 03:00:00,0,0,0,0
01/28/2021 03:00:00,0,0,0,0
01/29/2021 03:00:00,0,0,0,0
01/30/2021 03:00:00,0,0,0,0
01/31/2021 03:00:00,0,0,0,0
02/01/2021 3:00,0,0,0,0
02/02/2021 3:00,0,0,0,0
02/03/2021 3:00,0,0,0,0
02/04/2021 3:00,0,0,1.6,0
02/05/2021 3:00,0.2,2.7,2,0.01
02/06/2021 3:00,5.8,5.7,0,4
02/07/2021 3:00,0,0.6,0,0
02/08/2021 3:00,0,0,0,0
02/09/2021 3:00,0,0,0,0
02/10/2021 3:00,0,0,0,0
02/11/2021 3:00,0,0,0,0
02/12/2021 3:00,0,0,0,0
02/13/2021 03:00:00,0,0,0,0
02/14/2021 03:00:00,0,0,0,0
02/15/2021 03:00:00,0,1.4,0,0
02/16/2021 03:00:00,8.4,23.7,3.4,6
02/17/2021 03:00:00,6.8,1.8,4.6,0
02/18/2021 03:00:00,0,0,0,0
02/19/2021 03:00:00,0,0,0,0
02/20/2021 03:00:00,0,0,0,0
02/21/2021 03:00:00,0,0,0,0
02/22/2021 03:00:00,0,0,0,0
02/23/2021 03:00:00,0,0,0,0
02/24/2021 03:00:00,0,0,0,0
02/25/2021 03:00:00,0,0,0,0
02/26/2021 03:00:00,0,0,0,0
02/27/2021 03:00:00,0.7,0,5.8,6.8
02/28/2021 03:00:00,2.8,5.4,11,6
03/01/2021 3:00,1.4,0,1.8,2
03/02/2021 3:00,0,0,0,0
03/03/2021 3:00,0,0,0,0
03/04/2021 3:00,0,0,0,0
03/05/2021 3:00,0,0,0.01,0
03/06/2021 3:00,0,0,0,0
03/07/2021 3:00,0,0,0,0
03/08/2021 3:00,0.6,0.2,0,0
03/09/2021 3:00,0.01,0,0,0
03/10/2021 3:00,0.01,0,0,2
03/11/2021 3:00,45.7,5.4,6,6.4
03/12/2021 3:00,1,2.5,1.5,0.01
03/13/2021 03:00:00,0.6,19.3,1,0
03/14/2021 03:00:00,0,0,0,0
03/15/2021 03:00:00,0,0,0,0
03/16/2021 03:00:00,0.7,0,0,0
03/17/2021 03:00:00,3.2,0,0,6.8
03/18/2021 03:00:00,0.2,0.3,0,8
03/19/2021 03:00:00,5.8,0,6.7,6.2
03/20/2021 03:00:00,0,0,2.8,0
03/21/2021 03:00:00,0.6,3.6,0,0
03/22/2021 03:00:00,0,0.7,0,0
03/23/2021 03:00:00,0,0,0.01,0
03/24/2021 03:00:00,0,2.5,0,0
03/25/2021 03:00:00,0,0.3,0,0
03/26/2021 03:00:00,0,0,0.01,0
03/27/2021 03:00:00,0,0,0,0
03/28/2021 03:00:00,0,0,0,0
03/29/2021 03:00:00,0.3,0.3,0,0.01
03/30/2021 03:00:00,0.2,0,0,0
03/31/2021 03:00:00,0,0,0,0
04/01/2021 3:00,20.4,4.3,27.1,6.8
04/02/2021 3:00,0.01,0,6,0
04/03/2021 3:00,0,0,0,0
04/04/2021 3:00,0,0,0,0
04/05/2021 3:00,0,0,0,0
04/06/2021 3:00,0,0,0,0
04/07/2021 3:00,0,0,0,0
04/08/2021 3:00,0,0,0,0
04/09/2021 3:00,0,0,0.01,0
04/10/2021 3:00,0.01,0,0,0
04/11/2021 3:00,0,0,15,0
04/12/2021 3:00,0,0,0,0
04/13/2021 03:00:00,0,0,0,0
04/14/2021 03:00:00,2.1,0,0,6
04/15/2021 03:00:00,0,0,1.2,0
04/16/2021 03:00:00,7,6.5,0,6.8
04/17/2021 03:00:00,0.5,2,2.2,0
04/18/2021 03:00:00,11,7.4,0,10
04/19/2021 03:00:00,10.5,2,7.4,12
04/20/2021 03:00:00,0,0,0,0
04/21/2021 03:00:00,0.01,0,18.5,0
04/22/2021 03:00:00,4.8,6.5,5.2,4
04/23/2021 03:00:00,1.2,2.6,2.2,2.2
04/24/2021 03:00:00,0,0,0,0
04/25/2021 03:00:00,0,0,0,0
04/26/2021 03:00:00,0,0,2.3,0
04/27/2021 03:00:00,0,0,0,0
04/28/2021 03:00:00,0,0,0,0
04/29/2021 03:00:00,0,0,0,0
04/30/2021 03:00:00,6.5,0,25,12.8
05/01/2021 3:00,0,0,0,0
05/02/2021 3:00,4.8,3.6,2,0.01
05/03/2021 3:00,0,0,0,0
05/04/2021 3:00,1.9,5,12,0.01
05/05/2021 3:00,11.8,37.6,19.8,36
05/06/2021 3:00,17,10.6,0.01,34
05/07/2021 3:00,0.01,4,73.6,0
05/08/2021 3:00,0.7,12.5,2.4,0
05/09/2021 3:00,25.4,22.4,0,6.4
05/10/2021 3:00,2,1.3,18.6,0.01
05/11/2021 3:00,7.8,10,9,0
05/12/2021 3:00,1.8,10.2,8.7,12.4
05/13/2021 03:00:00,16.3,19,1.2,46.6
05/14/2021 03:00:00,0.3,2.5,16.8,0.01
05/15/2021 03:00:00,0,0,15.9,0
05/16/2021 03:00:00,0.7,0,3.6,0.01
05/17/2021 03:00:00,5.1,0.8,2.7,0
05/18/2021 03:00:00,1.8,3.2,9.3,2
05/19/2021 03:00:00,0.2,1.1,13.9,0.01
05/20/2021 03:00:00,2.1,2.8,5.3,0.01
05/21/2021 03:00:00,7,8.8,0,0
05/22/2021 03:00:00,0,33.2,0,0
05/23/2021 03:00:00,0.6,3.6,0,40
05/24/2021 03:00:00,0,6.8,0,0
05/25/2021 03:00:00,0,0,0,0
05/26/2021 03:00:00,0.7,5.7,1.7,0
05/27/2021 03:00:00,42.2,71.2,52.3,38.8
05/28/2021 03:00:00,26.5,45.7,23.4,36
05/29/2021 03:00:00,88.4,95.1,80.6,80
05/30/2021 03:00:00,14.6,13.2,10.2,0
05/31/2021 03:00:00,0.3,0.4,0,0
06/01/2021 3:00,7,14.5,4,12.2
06/02/2021 3:00,0.3,15.3,0,0
06/03/2021 3:00,0.01,2.7,0,0
06/04/2021 3:00,0.01,3.1,11.2,0.01
06/05/2021 3:00,0.01,5.2,6,2
06/06/2021 3:00,38.8,3.2,9.4,0.01
06/07/2021 3:00,33.4,1.2,32,2.8
06/08/2021 3:00,23.5,8.1,19.3,4
06/09/2021 3:00,10.9,16.6,45.3,42
06/10/2021 3:00,34.7,46.2,12.2,94
06/11/2021 3:00,0,0.3,21,0.01
06/12/2021 3:00,58.5,29,10.5,48
06/13/2021 03:00:00,35.8,36.5,19.5,36.2
06/14/2021 03:00:00,9.2,14.5,22,10
06/15/2021 03:00:00,93.6,160.3,90,90
06/16/2021 03:00:00,110.5,165.4,135,120
06/17/2021 03:00:00,19.9,26.1,25,10.4
06/18/2021 03:00:00,5.4,8.2,8,10.8
06/19/2021 03:00:00,36.1,19.8,46.3,52
06/20/2021 03:00:00,25.4,41.5,30,60
06/21/2021 03:00:00,1,1.5,0,30
06/22/2021 03:00:00,0.01,21.2,0,4
06/23/2021 03:00:00,56.2,64.7,60.8,68.2
06/24/2021 03:00:00,30.4,83.5,20,10
06/25/2021 03:00:00,29.6,37.2,33,8.8
06/26/2021 03:00:00,16.5,8.2,10.5,10
06/27/2021 03:00:00,0,0,0,3
06/28/2021 03:00:00,84.8,121.4,14,160
06/29/2021 03:00:00,114,131.1,152.6,120
06/30/2021 03:00:00,53.2,52.5,113.8,8
07/01/2021 3:00,12.3,27,163.9,6.4
07/02/2021 3:00,17.9,24.2,4.4,6.8
07/03/2021 3:00,55.1,36.2,27.4,6
07/04/2021 3:00,203.4,147.5,168.7,200
07/05/2021 3:00,67.7,123.8,86,50
07/06/2021 3:00,9.1,106.8,60.2,130
07/07/2021 3:00,258.2,105,100,122
07/08/2021 3:00,46.4,120.9,68,50
07/09/2021 3:00,21.7,20.5,17.2,10
07/10/2021 3:00,4.1,14.3,4.2,12
07/11/2021 3:00,50.6,68.2,86,70.4
07/12/2021 3:00,31.9,34.3,32.8,50
07/13/2021 03:00:00,10.3,68.6,0.01,38.4
07/14/2021 03:00:00,1.7,35.4,79.2,10
07/15/2021 03:00:00,110,62,64.3,88
07/16/2021 03:00:00,33.7,6,7.2,6.4
07/17/2021 03:00:00,99.5,31.1,82.6,50.8
07/18/2021 03:00:00,8.4,15,30,10
07/19/2021 03:00:00,3.2,59.6,6,48.6
07/20/2021 03:00:00,25.3,14.5,3.4,10
07/21/2021 03:00:00,42.6,109.7,34.5,30
07/22/2021 03:00:00,76,49.5,67.6,28.8
07/23/2021 03:00:00,21.3,22.1,10.2,38
07/24/2021 03:00:00,0,17,0,6
07/25/2021 03:00:00,8,45.2,0,22.4
07/26/2021 03:00:00,28.7,44.3,26,8.8
07/27/2021 03:00:00,5.1,13.5,6,6
07/28/2021 03:00:00,4.5,54,22.6,8.8
07/29/2021 03:00:00,55.7,42.8,59.6,10.2
07/30/2021 03:00:00,23.2,3.7,19,50
07/31/2021 03:00:00,11.5,7,3,10
08/01/2021 3:00,2.1,9.1,1.5,4
08/02/2021 3:00,0.01,9.4,7,30
08/03/2021 3:00,0,16,0.01,36
08/04/2021 3:00,21.9,16.2,31,10
08/05/2021 3:00,21.7,48.5,10.4,16
08/06/2021 3:00,0,0,0,2.8
08/07/2021 3:00,0,18.5,0,0
08/08/2021 3:00,29.8,50.5,63.6,2
08/09/2021 3:00,32.7,11,11,10.2
08/10/2021 3:00,7.1,9,7,4
08/11/2021 3:00,0.01,15.5,0,2.8
08/12/2021 3:00,2.5,36.4,57.6,2
08/13/2021 03:00:00,34.2,141.6,54.6,84
08/14/2021 03:00:00,2.5,46.7,0,52.6
08/15/2021 03:00:00,121.6,24.5,30,84
08/16/2021 03:00:00,38.1,41.7,12,12.4
08/17/2021 03:00:00,52.7,2,20.5,48
08/18/2021 03:00:00,52.8,10,31.7,70
08/19/2021 03:00:00,48.2,40,40.1,90
08/20/2021 03:00:00,0.1,30.1,37,4
08/21/2021 03:00:00,25.9,24.5,27,2
08/22/2021 03:00:00,2.2,4.5,0,4
08/23/2021 03:00:00,260.1,170.7,202.6,96.8
08/24/2021 03:00:00,150,139.8,189.8,160
08/25/2021 03:00:00,29,22.5,14.8,10
08/26/2021 03:00:00,22.5,6,22.8,8.8
08/27/2021 03:00:00,70.8,138,86.9,90
08/28/2021 03:00:00,4.9,6.2,68.6,2
08/29/2021 03:00:00,33.2,49.5,85.6,36
08/30/2021 03:00:00,84.5,34.6,2.6,66
08/31/2021 03:00:00,11,12.5,0,4
09/01/2021 3:00,23.8,0,0.01,2
09/02/2021 3:00,221.4,63.8,54.5,240
09/03/2021 3:00,280,139.9,104.9,120
09/04/2021 3:00,46.3,50.9,24.6,4
09/05/2021 3:00,16.2,83.8,0.01,2
09/06/2021 3:00,5.9,40.2,23.6,2
