Time,Pokhara Airport,Lumle,Begnas,Lamachour,Date
12/02/2020 3:00,0,0,0,0,2020
12/03/2020 3:00,0,0,0,0,2020
12/04/2020 3:00,0,0,0.001666667,1.066666667,2020
12/05/2020 3:00,0,0,0,0,2020
12/06/2020 3:00,0,0,0,0,2020
12/07/2020 3:00,0,0,0,0.7,2020
12/08/2020 3:00,0,0,0,0,2020
12/09/2020 3:00,0,0,0,0,2020
12/10/2020 3:00,0,0,0,0,2020
12/11/2020 3:00,0,0,0,0,2020
12/12/2020 3:00,0,0,0,0,2020
12/13/2020 03:00:00,0,0,5.566666667,0.433333333,2020
12/14/2020 03:00:00,0,0,0,7.7,2020
12/15/2020 03:00:00,0,0,0,0,2020
12/16/2020 03:00:00,0,0,0,0,2020
12/17/2020 03:00:00,0,0,0,0,2020
12/18/2020 03:00:00,0,0,0,0,2020
12/19/2020 03:00:00,0,0,0,0,2020
12/20/2020 03:00:00,0,0,0,0,2020
12/21/2020 03:00:00,0,0,0,0,2020
12/22/2020 03:00:00,0,0,0,0,2020
12/23/2020 03:00:00,0,0,0,0,2020
12/24/2020 03:00:00,0,0,0,0,2020
12/25/2020 03:00:00,0,0,0,0,2020
12/26/2020 03:00:00,0,0,0,0,2020
12/27/2020 03:00:00,0,0,0,0,2020
12/28/2020 03:00:00,0,0,0,0,2020
12/29/2020 03:00:00,0,0,1.733333333,0.666666667,2020
12/30/2020 03:00:00,0,0,5.25,6,2020
12/31/2020 03:00:00,0,0,0,0,2020
01/01/2021 3:00,0,0,0,0,2021
01/02/2021 3:00,0,0,0,0,2021
01/03/2021 3:00,0,0,0,0,2021
01/04/2021 3:00,0,0,0,0,2021
01/05/2021 3:00,0,0,0,0,2021
01/06/2021 3:00,0,0,0,0,2021
01/07/2021 3:00,0,0,0,0,2021
01/08/2021 3:00,0,0,0,0,2021
01/09/2021 3:00,0,0,0,0,2021
01/10/2021 3:00,0,0,0,0,2021
01/11/2021 3:00,0,0,0,0,2021
01/12/2021 3:00,0,0,0,0,2021
01/13/2021 03:00:00,0,0,0,0,2021
01/14/2021 03:00:00,0,0,0,0,2021
01/15/2021 03:00:00,0,0,0,0,2021
01/16/2021 03:00:00,0,0,0,0,2021
01/17/2021 03:00:00,0,0,0,0,2021
01/18/2021 03:00:00,0,0,0,0,2021
01/19/2021 03:00:00,0,0,0,0,2021
01/20/2021 03:00:00,0,0,0,0,2021
01/21/2021 03:00:00,0,2.4,0,0,2021
01/22/2021 03:00:00,0,0,0,0,2021
01/23/2021 03:00:00,0,0,0,0,2021
01/24/2021 03:00:00,0,0,0,0,2021
01/25/2021 03:00:00,0,0,0,0,2021
01/26/2021 03:00:00,0,0,0,0,2021
01/27/2021 03:00:00,0,0,0,0,2021
01/28/2021 03:00:00,0,0,0,0,2021
01/29/2021 03:00:00,0,0,0,0,2021
01/30/2021 03:00:00,0,0,0,0,2021
01/31/2021 03:00:00,0,0,0,0,2021
02/01/2021 3:00,0,0,0,0,2021
02/02/2021 3:00,0,0,0,0,2021
02/03/2021 3:00,0,0,0,0,2021
02/04/2021 3:00,0,0,1.6,0,2021
02/05/2021 3:00,0.2,2.7,2,0.01,2021
02/06/2021 3:00,5.8,5.7,0,4,2021
02/07/2021 3:00,0,0.6,0,0,2021
02/08/2021 3:00,0,0,0,0,2021
02/09/2021 3:00,0,0,0,0,2021
02/10/2021 3:00,0,0,0,0,2021
02/11/2021 3:00,0,0,0,0,2021
02/12/2021 3:00,0,0,0,0,2021
02/13/2021 03:00:00,0,0,0,0,2021
02/14/2021 03:00:00,0,0,0,0,2021
02/15/2021 03:00:00,0,1.4,0,0,2021
02/16/2021 03:00:00,8.4,23.7,3.4,6,2021
02/17/2021 03:00:00,6.8,1.8,4.6,0,2021
02/18/2021 03:00:00,0,0,0,0,2021
02/19/2021 03:00:00,0,0,0,0,2021
02/20/2021 03:00:00,0,0,0,0,2021
02/21/2021 03:00:00,0,0,0,0,2021
02/22/2021 03:00:00,0,0,0,0,2021
02/23/2021 03:00:00,0,0,0,0,2021
02/24/2021 03:00:00,0,0,0,0,2021
02/25/2021 03:00:00,0,0,0,0,2021
02/26/2021 03:00:00,0,0,0,0,2021
02/27/2021 03:00:00,0.7,0,5.8,6.8,2021
02/28/2021 03:00:00,2.8,5.4,11,6,2021
03/01/2021 3:00,1.4,0,1.8,2,2021
03/02/2021 3:00,0,0,0,0,2021
03/03/2021 3:00,0,0,0,0,2021
03/04/2021 3:00,0,0,0,0,2021
03/05/2021 3:00,0,0,0.01,0,2021
03/06/2021 3:00,0,0,0,0,2021
03/07/2021 3:00,0,0,0,0,2021
03/08/2021 3:00,0.6,0.2,0,0,2021
03/09/2021 3:00,0.01,0,0,0,2021
03/10/2021 3:00,0.01,0,0,2,2021
03/11/2021 3:00,45.7,5.4,6,6.4,2021
03/12/2021 3:00,1,2.5,1.5,0.01,2021
03/13/2021 03:00:00,0.6,19.3,1,0,2021
03/14/2021 03:00:00,0,0,0,0,2021
03/15/2021 03:00:00,0,0,0,0,2021
03/16/2021 03:00:00,0.7,0,0,0,2021
03/17/2021 03:00:00,3.2,0,0,6.8,2021
03/18/2021 03:00:00,0.2,0.3,0,8,2021
03/19/2021 03:00:00,5.8,0,6.7,6.2,2021
03/20/2021 03:00:00,0,0,2.8,0,2021
03/21/2021 03:00:00,0.6,3.6,0,0,2021
03/22/2021 03:00:00,0,0.7,0,0,2021
03/23/2021 03:00:00,0,0,0.01,0,2021
03/24/2021 03:00:00,0,2.5,0,0,2021
03/25/2021 03:00:00,0,0.3,0,0,2021
03/26/2021 03:00:00,0,0,0.01,0,2021
03/27/2021 03:00:00,0,0,0,0,2021
03/28/2021 03:00:00,0,0,0,0,2021
03/29/2021 03:00:00,0.3,0.3,0,0.01,2021
03/30/2021 03:00:00,0.2,0,0,0,2021
03/31/2021 03:00:00,0,0,0,0,2021
04/01/2021 3:00,20.4,4.3,27.1,6.8,2021
04/02/2021 3:00,0.01,0,6,0,2021
04/03/2021 3:00,0,0,0,0,2021
04/04/2021 3:00,0,0,0,0,2021
04/05/2021 3:00,0,0,0,0,2021
04/06/2021 3:00,0,0,0,0,2021
04/07/2021 3:00,0,0,0,0,2021
04/08/2021 3:00,0,0,0,0,2021
04/09/2021 3:00,0,0,0.01,0,2021
04/10/2021 3:00,0.01,0,0,0,2021
04/11/2021 3:00,0,0,15,0,2021
04/12/2021 3:00,0,0,0,0,2021
04/13/2021 03:00:00,0,0,0,0,2021
04/14/2021 03:00:00,2.1,0,0,6,2021
04/15/2021 03:00:00,0,0,1.2,0,2021
04/16/2021 03:00:00,7,6.5,0,6.8,2021
04/17/2021 03:00:00,0.5,2,2.2,0,2021
04/18/2021 03:00:00,11,7.4,0,10,2021
04/19/2021 03:00:00,10.5,2,7.4,12,2021
04/20/2021 03:00:00,0,0,0,0,2021
04/21/2021 03:00:00,0.01,0,18.5,0,2021
04/22/2021 03:00:00,4.8,6.5,5.2,4,2021
04/23/2021 03:00:00,1.2,2.6,2.2,2.2,2021
04/24/2021 03:00:00,0,0,0,0,2021
04/25/2021 03:00:00,0,0,0,0,2021
04/26/2021 03:00:00,0,0,2.3,0,2021
04/27/2021 03:00:00,0,0,0,0,2021
04/28/2021 03:00:00,0,0,0,0,2021
04/29/2021 03:00:00,0,0,0,0,2021
04/30/2021 03:00:00,6.5,0,25,12.8,2021
05/01/2021 3:00,0,0,0,0,2021
05/02/2021 3:00,4.8,3.6,2,0.01,2021
05/03/2021 3:00,0,0,0,0,2021
05/04/2021 3:00,1.9,5,12,0.01,2021
05/05/2021 3:00,11.8,37.6,19.8,36,2021
05/06/2021 3:00,17,10.6,0.01,34,2021
05/07/2021 3:00,0.01,4,73.6,0,2021
05/08/2021 3:00,0.7,12.5,2.4,0,2021
05/09/2021 3:00,25.4,22.4,0,6.4,2021
05/10/2021 3:00,2,1.3,18.6,0.01,2021
05/11/2021 3:00,7.8,10,9,0,2021
05/12/2021 3:00,1.8,10.2,8.7,12.4,2021
05/13/2021 03:00:00,16.3,19,1.2,46.6,2021
05/14/2021 03:00:00,0.3,2.5,16.8,0.01,2021
05/15/2021 03:00:00,0,0,15.9,0,2021
05/16/2021 03:00:00,0.7,0,3.6,0.01,2021
05/17/2021 03:00:00,5.1,0.8,2.7,0,2021
05/18/2021 03:00:00,1.8,3.2,9.3,2,2021
05/19/2021 03:00:00,0.2,1.1,13.9,0.01,2021
05/20/2021 03:00:00,2.1,2.8,5.3,0.01,2021
05/21/2021 03:00:00,7,8.8,0,0,2021
05/22/2021 03:00:00,0,33.2,0,0,2021
05/23/2021 03:00:00,0.6,3.6,0,40,2021
05/24/2021 03:00:00,0,6.8,0,0,2021
05/25/2021 03:00:00,0,0,0,0,2021
05/26/2021 03:00:00,0.7,5.7,1.7,0,2021
05/27/2021 03:00:00,42.2,71.2,52.3,38.8,2021
05/28/2021 03:00:00,26.5,45.7,23.4,36,2021
05/29/2021 03:00:00,88.4,95.1,80.6,80,2021
05/30/2021 03:00:00,14.6,13.2,10.2,0,2021
05/31/2021 03:00:00,0.3,0.4,0,0,2021
06/01/2021 3:00,7,14.5,4,12.2,2021
06/02/2021 3:00,0.3,15.3,0,0,2021
06/03/2021 3:00,0.01,2.7,0,0,2021
06/04/2021 3:00,0.01,3.1,11.2,0.01,2021
06/05/2021 3:00,0.01,5.2,6,2,2021
06/06/2021 3:00,38.8,3.2,9.4,0.01,2021
06/07/2021 3:00,33.4,1.2,32,2.8,2021
06/08/2021 3:00,23.5,8.1,19.3,4,2021
06/09/2021 3:00,10.9,16.6,45.3,42,2021
06/10/2021 3:00,34.7,46.2,12.2,94,2021
06/11/2021 3:00,0,0.3,21,0.01,2021
06/12/2021 3:00,58.5,29,10.5,48,2021
06/13/2021 03:00:00,35.8,36.5,19.5,36.2,2021
06/14/2021 03:00:00,9.2,14.5,22,10,2021
06/15/2021 03:00:00,93.6,160.3,90,90,2021
06/16/2021 03:00:00,110.5,165.4,135,120,2021
06/17/2021 03:00:00,19.9,26.1,25,10.4,2021
06/18/2021 03:00:00,5.4,8.2,8,10.8,2021
06/19/2021 03:00:00,36.1,19.8,46.3,52,2021
06/20/2021 03:00:00,25.4,41.5,30,60,2021
06/21/2021 03:00:00,1,1.5,0,30,2021
06/22/2021 03:00:00,0.01,21.2,0,4,2021
06/23/2021 03:00:00,56.2,64.7,60.8,68.2,2021
06/24/2021 03:00:00,30.4,83.5,20,10,2021
06/25/2021 03:00:00,29.6,37.2,33,8.8,2021
06/26/2021 03:00:00,16.5,8.2,10.5,10,2021
06/27/2021 03:00:00,0,0,0,3,2021
06/28/2021 03:00:00,84.8,121.4,14,160,2021
06/29/2021 03:00:00,114,131.1,152.6,120,2021
06/30/2021 03:00:00,53.2,52.5,113.8,8,2021
07/01/2021 3:00,12.3,27,163.9,6.4,2021
07/02/2021 3:00,17.9,24.2,4.4,6.8,2021
07/03/2021 3:00,55.1,36.2,27.4,6,2021
07/04/2021 3:00,203.4,147.5,168.7,200,2021
07/05/2021 3:00,67.7,123.8,86,50,2021
07/06/2021 3:00,9.1,106.8,60.2,130,2021
07/07/2021 3:00,258.2,105,100,122,2021
07/08/2021 3:00,46.4,120.9,68,50,2021
07/09/2021 3:00,21.7,20.5,17.2,10,2021
07/10/2021 3:00,4.1,14.3,4.2,12,2021
07/11/2021 3:00,50.6,68.2,86,70.4,2021
07/12/2021 3:00,31.9,34.3,32.8,50,2021
07/13/2021 03:00:00,10.3,68.6,0.01,38.4,2021
07/14/2021 03:00:00,1.7,35.4,79.2,10,2021
07/15/2021 03:00:00,110,62,64.3,88,2021
07/16/2021 03:00:00,33.7,6,7.2,6.4,2021
07/17/2021 03:00:00,99.5,31.1,82.6,50.8,2021
07/18/2021 03:00:00,8.4,15,30,10,2021
07/19/2021 03:00:00,3.2,59.6,6,48.6,2021
07/20/2021 03:00:00,25.3,14.5,3.4,10,2021
07/21/2021 03:00:00,42.6,109.7,34.5,30,2021
07/22/2021 03:00:00,76,49.5,67.6,28.8,2021
07/23/2021 03:00:00,21.3,22.1,10.2,38,2021
07/24/2021 03:00:00,0,17,0,6,2021
07/25/2021 03:00:00,8,45.2,0,22.4,2021
07/26/2021 03:00:00,28.7,44.3,26,8.8,2021
07/27/2021 03:00:00,5.1,13.5,6,6,2021
07/28/2021 03:00:00,4.5,54,22.6,8.8,2021
07/29/2021 03:00:00,55.7,42.8,59.6,10.2,2021
07/30/2021 03:00:00,23.2,3.7,19,50,2021
07/31/2021 03:00:00,11.5,7,3,10,2021
08/01/2021 3:00,2.1,9.1,1.5,4,2021
08/02/2021 3:00,0.01,9.4,7,30,2021
08/03/2021 3:00,0,16,0.01,36,2021
08/04/2021 3:00,21.9,16.2,31,10,2021
08/05/2021 3:00,21.7,48.5,10.4,16,2021
08/06/2021 3:00,0,0,0,2.8,2021
08/07/2021 3:00,0,18.5,0,0,2021
08/08/2021 3:00,29.8,50.5,63.6,2,2021
08/09/2021 3:00,32.7,11,11,10.2,2021
08/10/2021 3:00,7.1,9,7,4,2021
08/11/2021 3:00,0.01,15.5,0,2.8,2021
08/12/2021 3:00,2.5,36.4,57.6,2,2021
08/13/2021 03:00:00,34.2,141.6,54.6,84,2021
08/14/2021 03:00:00,2.5,46.7,0,52.6,2021
08/15/2021 03:00:00,121.6,24.5,30,84,2021
08/16/2021 03:00:00,38.1,41.7,12,12.4,2021
08/17/2021 03:00:00,52.7,2,20.5,48,2021
08/18/2021 03:00:00,52.8,10,31.7,70,2021
08/19/2021 03:00:00,48.2,40,40.1,90,2021
08/20/2021 03:00:00,0.1,30.1,37,4,2021
08/21/2021 03:00:00,25.9,24.5,27,2,2021
08/22/2021 03:00:00,2.2,4.5,0,4,2021
08/23/2021 03:00:00,260.1,170.7,202.6,96.8,2021
08/24/2021 03:00:00,150,139.8,189.8,160,2021
08/25/2021 03:00:00,29,22.5,14.8,10,2021
08/26/2021 03:00:00,22.5,6,22.8,8.8,2021
08/27/2021 03:00:00,70.8,138,86.9,90,2021
08/28/2021 03:00:00,4.9,6.2,68.6,2,2021
08/29/2021 03:00:00,33.2,49.5,85.6,36,2021
08/30/2021 03:00:00,84.5,34.6,2.6,66,2021
08/31/2021 03:00:00,11,12.5,0,4,2021
09/01/2021 3:00,23.8,0,0.01,2,2021
09/02/2021 3:00,221.4,63.8,54.5,240,2021
09/03/2021 3:00,280,139.9,104.9,120,2021
09/04/2021 3:00,46.3,50.9,24.6,4,2021
09/05/2021 3:00,16.2,83.8,0.01,2,2021
09/06/2021 3:00,5.9,40.2,23.6,2,2021
09/07/2021 3:00,32.7,20,53.2,4.8,2021
09/08/2021 3:00,3.7,74.7,14.6,2,2021
09/09/2021 3:00,4.4,33.2,3.2,46,2021
09/10/2021 3:00,0.8,2.1,7.8,2.6,2021
09/11/2021 3:00,1.5,4,0,2,2021
09/12/2021 3:00,0,0,0,0,2021
09/13/2021 03:00:00,2.6,9,0,0,2021
09/14/2021 03:00:00,0,1.2,0,0,2021
09/15/2021 03:00:00,3,9,1.9,2.4,2021
09/16/2021 03:00:00,5,8.2,4.5,2.8,2021
09/17/2021 03:00:00,9.2,13,10.2,0,2021
09/18/2021 03:00:00,3,0.5,2.6,0,2021
09/19/2021 03:00:00,0,1.4,0,0,2021
09/20/2021 03:00:00,50.3,20.5,58.6,42,2021
09/21/2021 03:00:00,34.5,89.8,70.5,90,2021
09/22/2021 03:00:00,54.4,26,15,42,2021
09/23/2021 03:00:00,0.2,0.6,0,0,2021
09/24/2021 03:00:00,0,8.1,0,0,2021
09/25/2021 03:00:00,0,0,0,0,2021
09/26/2021 03:00:00,0.01,14.5,0,0,2021
09/27/2021 03:00:00,8,1.7,0,0.01,2021
09/28/2021 03:00:00,6.4,9.4,32.2,4.8,2021
09/29/2021 03:00:00,2.2,0.5,17,0.01,2021
09/30/2021 03:00:00,16.1,17,40.6,36,2021
10/01/2021 3:00,4.3,3.5,24.4,0,2021
10/02/2021 3:00,10.5,15.2,2,8.8,2021
10/03/2021 3:00,4.4,8.2,0,4,2021
10/04/2021 3:00,7.5,38,3.6,48,2021
10/05/2021 3:00,60.3,20.5,12.6,30,2021
10/06/2021 3:00,6.8,10.6,0,0.01,2021
10/07/2021 3:00,29,15.4,16.5,10.8,2021
10/08/2021 3:00,71.8,38,62.5,46.4,2021
10/09/2021 3:00,23.5,0,28.6,0.01,2021
10/10/2021 3:00,2.4,34.5,0,2,2021
10/11/2021 3:00,0,0,0,0,2021
10/12/2021 3:00,0,0,26.5,0,2021
10/13/2021 03:00:00,0,0,0,0,2021
10/14/2021 03:00:00,0,0,0,0,2021
10/15/2021 03:00:00,0,0,0,0,2021
10/16/2021 03:00:00,0,0,0,0,2021
10/17/2021 03:00:00,2.7,0,5,20,2021
10/18/2021 03:00:00,19.4,32.2,19,6,2021
10/19/2021 03:00:00,67,104.6,51.8,70,2021
10/20/2021 03:00:00,63,26.2,81.8,36,2021
10/21/2021 03:00:00,10.9,13.3,1.4,6.8,2021
10/22/2021 03:00:00,51.5,19.6,8.5,20,2021
10/23/2021 03:00:00,1,22.6,0.5,8,2021
10/24/2021 03:00:00,34.4,3.8,0,24,2021
10/25/2021 03:00:00,0,2.7,0,0,2021
10/26/2021 03:00:00,0,0,0,0,2021
10/27/2021 03:00:00,0,2.5,0,0,2021
10/28/2021 03:00:00,0,0,0,0,2021
10/29/2021 03:00:00,3.5,0,0,0,2021
10/30/2021 03:00:00,0,0,0,0,2021
10/31/2021 03:00:00,0,2.4,0,0,2021
11/01/2021 3:00,0,0.01,0,0,2021
11/02/2021 3:00,0,0,0,0,2021
11/03/2021 3:00,0,0,0,0,2021
11/04/2021 3:00,0,0.6,0,0,2021
11/05/2021 3:00,0,0,0,0,2021
11/06/2021 3:00,0,0,0,0,2021
11/07/2021 3:00,0,0,0,0,2021
11/08/2021 3:00,0,0,0,0,2021
11/09/2021 3:00,0,0,0,0,2021
11/10/2021 3:00,0,0,0,0,2021
11/11/2021 3:00,0,0,0,0,2021
11/12/2021 3:00,0,0,0,0,2021
11/13/2021 03:00:00,0,0,0,0,2021
11/14/2021 03:00:00,0,0,0,0,2021
11/15/2021 03:00:00,0,0,0,0,2021
11/16/2021 03:00:00,0,0,0,0,2021
11/17/2021 03:00:00,0,0,0,0,2021
11/18/2021 03:00:00,0,0,0,0,2021
11/19/2021 03:00:00,0,0,0,0,2021
11/20/2021 03:00:00,0,0,0,0,2021
11/21/2021 03:00:00,0,0,0,0,2021
11/22/2021 03:00:00,0,0,0,0,2021
11/23/2021 03:00:00,0,0.8,0,0,2021
11/24/2021 03:00:00,0.01,0,0,0,2021
11/25/2021 03:00:00,0,0,0,0,2021
11/26/2021 03:00:00,0,21,0,0,2021
11/27/2021 03:00:00,0,0,0,0,2021
11/28/2021 03:00:00,0,0,0,0,2021
11/29/2021 03:00:00,0,0,0,0,2021
11/30/2021 03:00:00,0,0,0,0,2021
12/01/2021 3:00,0,0,0,0,2021
12/02/2021 3:00,0,0,0,0,2021
12/03/2021 3:00,0.01,0.7,0,0,2021
12/04/2021 3:00,1.6,1.6,0.01,6.4,2021
12/05/2021 3:00,0.01,0,0,0,2021
12/06/2021 3:00,0,0,0,0,2021
12/07/2021 3:00,4.6,10.2,0,4.2,2021
12/08/2021 3:00,0,0,0,0,2021
12/09/2021 3:00,0,0,0,0,2021
12/10/2021 3:00,0,0,0,0,2021
12/11/2021 3:00,0,0,0,0,2021
12/12/2021 3:00,0,0,0,0,2021
12/13/2021 03:00:00,0,0,0,0,2021
12/14/2021 03:00:00,0,0,0,0,2021
12/15/2021 03:00:00,0,0,0,0,2021
12/16/2021 03:00:00,0,0,0,0,2021
12/17/2021 03:00:00,0,0,0,0,2021
12/18/2021 03:00:00,0,0,0,0,2021
12/19/2021 03:00:00,0,0,0,0,2021
12/20/2021 03:00:00,0,0,0,0,2021
12/21/2021 03:00:00,0,0,0,0,2021
12/22/2021 03:00:00,0,0,0,0,2021
12/23/2021 03:00:00,0,0,0,0,2021
12/24/2021 03:00:00,0,0,0,0,2021
12/25/2021 03:00:00,0,0,0,0,2021
12/26/2021 03:00:00,0,0,0,0,2021
12/27/2021 03:00:00,0,0,0,0,2021
12/28/2021 03:00:00,0,0,0,0,2021
12/29/2021 03:00:00,6.5,11,10.4,4,2021
12/30/2021 03:00:00,31.3,29.7,31.5,36,2021
12/31/2021 03:00:00,0.1,0,0,0,2021
01/01/2022 3:00,0,0,0,0,2022
01/02/2022 3:00,0,0,0,0,2022
01/03/2022 3:00,0,0,0,0,2022
01/04/2022 3:00,0,0,0,0,2022
01/05/2022 3:00,0,0,0,0,2022
01/06/2022 3:00,0.2,0.2,1.6,4,2022
01/07/2022 3:00,0,0,0,0,2022
01/08/2022 3:00,0,0,0,0,2022
01/09/2022 3:00,0.01,0.2,0,0,2022
01/10/2022 3:00,0,0,0,0,2022
01/11/2022 3:00,0,0,0,0,2022
01/12/2022 3:00,0,0,0,0,2022
01/13/2022 03:00:00,0.6,2,0,2,2022
01/14/2022 03:00:00,0,0,0,0,2022
01/15/2022 03:00:00,0,0,0,0,2022
01/16/2022 03:00:00,0,0,0,0,2022
01/17/2022 03:00:00,0,0,0,0,2022
01/18/2022 03:00:00,0,0,0,0,2022
01/19/2022 03:00:00,0,0,0,0,2022
01/20/2022 03:00:00,0.01,0,0.01,0,2022
01/21/2022 03:00:00,0.01,0.2,0.01,0,2022
01/22/2022 03:00:00,0.01,0.8,0,10.8,2022
01/23/2022 03:00:00,0,4.2,0,0,2022
01/24/2022 03:00:00,0.5,1,0,0,2022
01/25/2022 03:00:00,0,14.2,0,0,2022
01/26/2022 03:00:00,0,0.2,0,0,2022
01/27/2022 03:00:00,0.01,0,0,0,2022
01/28/2022 03:00:00,0.01,2.5,0,0,2022
01/29/2022 03:00:00,0,0.01,0,0,2022
01/30/2022 03:00:00,0,0,0,0,2022
01/31/2022 03:00:00,0,0,0,0,2022
02/01/2022 3:00,0,0,0,0,2022
02/02/2022 3:00,0.01,0,0,0,2022
02/03/2022 3:00,0,0,0,0,2022
02/04/2022 3:00,23.6,22,0,18.4,2022
02/05/2022 3:00,8.5,18.6,27.8,8,2022
02/06/2022 3:00,0,0.2,15.4,0,2022
02/07/2022 3:00,0,0,1,0,2022
02/08/2022 3:00,0,2.5,0,0,2022
02/09/2022 3:00,0,0.7,0,0,2022
02/10/2022 3:00,1.7,5.7,0,2,2022
02/11/2022 3:00,0,0.01,4.2,0,2022
02/12/2022 3:00,0.6,6,0,0,2022
02/13/2022 03:00:00,0,0,0,0,2022
02/14/2022 03:00:00,0,0,0,0,2022
02/15/2022 03:00:00,0,0,0,0,2022
02/16/2022 03:00:00,0,0,0,0,2022
02/17/2022 03:00:00,0,0,0,0,2022
02/18/2022 03:00:00,0.1,0.7,0,0,2022
02/19/2022 03:00:00,0,0,0,0,2022
02/20/2022 03:00:00,6.7,1.5,8.6,8.4,2022
02/21/2022 03:00:00,20.2,17.6,24.2,6.8,2022
02/22/2022 03:00:00,0,0.3,0,0,2022
02/23/2022 03:00:00,0,0,0,0,2022
02/24/2022 03:00:00,0,0,0,0,2022
02/25/2022 03:00:00,0,2.2,0,0,2022
02/26/2022 03:00:00,7.3,12.2,11,0,2022
02/27/2022 03:00:00,4,5.5,1.8,0,2022
02/28/2022 03:00:00,0.01,0,0.5,0,2022
03/01/2022 3:00,0,0,0,0,2022
03/02/2022 3:00,3.2,2.1,0,4,2022
03/03/2022 3:00,0.2,6.2,0,10,2022
03/04/2022 3:00,3.5,0.5,1.9,0,2022
03/05/2022 3:00,0,0,0,0,2022
03/06/2022 3:00,0,0,0,0,2022
03/07/2022 3:00,0,0,0,0,2022
03/08/2022 3:00,0,0,0,0,2022
03/09/2022 3:00,0,0,0,46,2022
03/10/2022 3:00,0,0,0,4.2,2022
03/11/2022 3:00,0,0,0,0,2022
03/12/2022 3:00,0,0,0,0,2022
03/13/2022 03:00:00,0,0,0,0,2022
03/14/2022 03:00:00,0,0,0,0,2022
03/15/2022 03:00:00,0,0,0,0,2022
03/16/2022 03:00:00,0,0,0,0,2022
03/17/2022 03:00:00,0,0,0,0,2022
03/18/2022 03:00:00,0,0,0,0,2022
03/19/2022 03:00:00,0,0,0,0,2022
03/20/2022 03:00:00,0,0,0,0,2022
03/21/2022 03:00:00,0,0,0,0,2022
03/22/2022 03:00:00,4.4,0,0,0,2022
03/23/2022 03:00:00,15.7,0,19.6,0,2022
03/24/2022 03:00:00,2,19.2,2,0,2022
03/25/2022 03:00:00,2.8,0.3,0.01,0,2022
03/26/2022 03:00:00,0.01,0.1,0,0,2022
03/27/2022 03:00:00,0,0,0,0,2022
03/28/2022 03:00:00,0,0,0,0,2022
03/29/2022 03:00:00,0,0,0,0,2022
03/30/2022 03:00:00,8.7,0,0,0,2022
03/31/2022 03:00:00,0.3,0,0,0,2022
04/01/2022 3:00,0.2,0.5,0.01,0,2022
04/02/2022 3:00,0.1,0.6,0,0,2022
04/03/2022 3:00,14.2,1.5,2.8,10,2022
04/04/2022 3:00,1.8,0,2.5,10.8,2022
04/05/2022 3:00,9.9,3.2,31.8,14,2022
04/06/2022 3:00,1.5,0.7,0.01,0,2022
04/07/2022 3:00,16.6,1.6,2.8,0,2022
04/08/2022 3:00,12.2,0.01,40,0,2022
04/09/2022 3:00,9.9,0.2,0,30.6,2022
04/10/2022 3:00,2.9,9.4,3,2.4,2022
04/11/2022 3:00,21.6,5.7,24,36,2022
04/12/2022 3:00,0,4.3,0,0,2022
04/13/2022 03:00:00,6.4,0.4,1,6,2022
04/14/2022 03:00:00,0,0,0,0,2022
04/15/2022 03:00:00,0,0,0,0,2022
04/16/2022 03:00:00,0,0,0,0,2022
04/17/2022 03:00:00,1.1,1.8,0,4.8,2022
04/18/2022 03:00:00,0,0,0,0,2022
04/19/2022 03:00:00,0,0,0,0,2022
04/20/2022 03:00:00,18.3,53.7,2,8.4,2022
04/21/2022 03:00:00,9.5,3.4,0,0,2022
04/22/2022 03:00:00,0,2,0,0,2022
04/23/2022 03:00:00,13.1,16,17,10.8,2022
04/24/2022 03:00:00,0,0,0,0,2022
04/25/2022 03:00:00,0.01,0,3.5,0,2022
04/26/2022 03:00:00,0,0,19,0,2022
04/27/2022 03:00:00,0,0,0,0,2022
04/28/2022 03:00:00,0,0,0,0,2022
04/29/2022 03:00:00,1.6,3,0.01,2.4,2022
04/30/2022 03:00:00,1.8,16,1.3,2.8,2022
05/01/2022 3:00,6.2,1.5,3,4,2022
05/02/2022 3:00,3.2,18.3,0.01,4.8,2022
05/03/2022 3:00,0.01,2,0.01,0,2022
05/04/2022 3:00,0.01,12.3,10.8,6.4,2022
05/05/2022 3:00,78.5,63.7,56.3,42,2022
05/06/2022 3:00,42.1,47.6,0.01,36.2,2022
05/07/2022 3:00,3.7,1.2,16.6,2.4,2022
05/08/2022 3:00,3.7,0.4,13.7,2,2022
05/09/2022 3:00,3.6,16.6,14.5,4,2022
05/10/2022 3:00,0,0,0,2.2,2022
05/11/2022 3:00,0,11,0,4,2022
05/12/2022 3:00,9,19,3.8,0,2022
05/13/2022 03:00:00,1,1.6,0,0,2022
05/14/2022 03:00:00,27.6,0.8,16.6,18,2022
05/15/2022 03:00:00,0.4,0.6,0,2,2022
05/16/2022 03:00:00,18.9,19.6,3,2,2022
05/17/2022 03:00:00,46.4,19.7,47,46,2022
05/18/2022 03:00:00,7.3,5.5,8.8,6,2022
05/19/2022 03:00:00,3.3,7.5,2.4,6.8,2022
05/20/2022 03:00:00,2.5,0,2.4,4.2,2022
05/21/2022 03:00:00,14.3,20.6,0,8,2022
05/22/2022 03:00:00,3.8,0.2,30.3,10.6,2022
05/23/2022 03:00:00,0.01,1.5,0,0,2022
05/24/2022 03:00:00,16.8,2.6,0,36.8,2022
